# Model:             M2C
# Version:            COMSOL 5.5.0.359
# Date:               Apr 11 2020, 01:30
# Table:            
# Time (adim)                                     Temperature (K) - Center                          Temperature (K) - Bottom                          Rayleigh number
0.8239218750000001                                0.600097728169418                                 0.6137946833704958                                3.4972698847944046
0.8283515625000001                                0.5997470539491707                                0.6133727098499301                                3.4274771387002554
0.8327812500000001                                0.5994009006489036                                0.6129559306931901                                3.359679900079492
0.8372109375000001                                0.5990592682686162                                0.6125443459002787                                3.293819528462079
0.8416406250000001                                0.5987221568083085                                0.6121379554711938                                3.2298393475535176
0.8460703125000001                                0.5983895662679806                                0.6117367594059369                                3.16768457820561
0.8505                                            0.5980614966476328                                0.6113407577045077                                3.1073022738177074
0.8549296875000001                                0.5977379479472642                                0.6109499503669039                                3.0486412580778097
0.859359375                                       0.5974189201668758                                0.6105643373931287                                2.99165206496426
0.8637890625000001                                0.5970981020863437                                0.610176608406216                                 2.9352274357400963
0.86821875                                        0.5967801440955487                                0.6097921500195922                                2.8801381986635954
0.8726484375000001                                0.5964659219463859                                0.6094119766292632                                2.826493395356624
0.877078125                                       0.5961554356388552                                0.6090360882352306                                2.7742540023427877
0.8815078125000001                                0.5958486851729561                                0.608664484837492                                 2.72338219339301
0.8859375                                         0.595545670548689                                 0.6082971664360511                                2.6738413020573515
0.8903671875000001                                0.5952463917660542                                0.6079341330309007                                2.625595785436246
0.894796875                                       0.594950848825051                                 0.6075753846220473                                2.5786111891579577
0.8992265625000001                                0.5946590417256798                                0.6072209212094899                                2.5328541135146656
0.90365625                                        0.594370970467941                                 0.606870742793226                                 2.488292180723502
0.9080859375000001                                0.5940866350518339                                0.6065248493732585                                2.4448940032738924
0.912515625                                       0.5938060354773587                                0.6061832409495849                                2.402629153324407
0.9169453125000001                                0.5935291717445157                                0.6058459175222054                                2.3614681331147116
0.921375                                          0.5932560438533043                                0.6055128790911225                                2.3213823463605587
0.9258046875000001                                0.5929866518037255                                0.6051841256563338                                2.2823440705957343
0.9302343750000001                                0.5927209955957782                                0.6048596572178411                                2.2443264304347705
0.9346640625000001                                0.592459075229463                                 0.6045394737756414                                2.2073033717208994
0.9390937500000001                                0.5921990098361642                                0.6042214461156928                                2.1710071480606805
0.9435234375000001                                0.591937991348801                                 0.6039023954003913                                2.1350653114317657
0.9479531250000001                                0.5916800236092463                                0.6035868541293995                                2.0999797747813695
0.9523828125000001                                0.5914251066175003                                0.6032748223027147                                2.065730022857623
0.9568125000000001                                0.5911732403735628                                0.6029662999203376                                2.0322961118227045
0.9612421875000001                                0.5909244248774344                                0.6026612869822701                                1.9996586532044682
0.9656718750000001                                0.5906786601291141                                0.6023597834885096                                1.9677987983322367
0.9701015625000001                                0.5904359461286028                                0.6020617894390549                                1.936698223242214
0.9745312500000001                                0.5901962828759002                                0.6017673048339124                                1.9063391140403574
0.9789609375000001                                0.5899596703710059                                0.601476329673075                                 1.8767041527059098
0.9833906250000001                                0.5897261086139207                                0.6011888639565462                                1.8477765033252225
0.9878203125000001                                0.5894955976046437                                0.6009049076843275                                1.819539798741984
0.9922500000000001                                0.5892681373431756                                0.6006244608564132                                1.7919781276095614
0.9966796875000001                                0.589043727829516                                 0.6003475234728088                                1.765076021837733
1.0011093750000002                                0.5888223690636654                                0.6000740955335131                                1.7388184444165666
1.0055390625                                      0.5886040610456231                                0.5998041770385241                                1.7131907776107067
1.00996875                                        0.5883888037753897                                0.599537767987845                                 1.688178811512145
1.0143984375000001                                0.5881765972529647                                0.5992748683814721                                1.6637687329375441
1.0188281250000002                                0.5879635514524018                                0.5990111345499526                                1.6395483829911057
1.0232578125                                      0.5877517079813335                                0.5987488461872634                                1.6157246722141736
1.0276875                                         0.587542342834332                                 0.598489428090748                                 1.592418641134356
1.0321171875000001                                0.5873354560113975                                0.5982328802604074                                1.5696193739052158
1.0365468750000002                                0.5871310475125293                                0.5979792026962402                                1.547316231093547
1.0409765625                                      0.586929117337728                                 0.5977283953982504                                1.5254988427554528
1.04540625                                        0.5867296654869936                                0.5974804583664335                                1.5041571017012036
1.0498359375000001                                0.5865326919603258                                0.5972353916007925                                1.4832811569470048
1.0542656250000002                                0.5863381967577248                                0.5969931951013258                                1.4628614073459436
1.0586953125                                      0.5861461798791905                                0.5967538688680343                                1.4428884953947465
1.063125                                          0.585956641324723                                 0.5965174129009181                                1.4233533012109036
1.0675546875000002                                0.5857695810943224                                0.5962838271999756                                1.4042469366761265
1.0719843750000002                                0.5855849991879882                                0.5960531117652076                                1.3855607397412593
1.0764140625                                      0.5854028956057209                                0.5958252665966158                                1.3672862688887601
1.08084375                                        0.5852232703475204                                0.5956002916941978                                1.3494152977474672
1.0852734375000002                                0.5850461234133866                                0.5953781870579541                                1.3319398098573478
1.0897031250000002                                0.5848714548033196                                0.5951589526878865                                1.3148519935788447
1.0941328125                                      0.5846985238710625                                0.5949417652549632                                1.2980805964877415
1.0985625                                         0.5845243644221814                                0.5947233274307189                                1.281367426008425
1.1029921875000002                                0.5843522131611163                                0.5945072372522748                                1.2649868803680733
1.1074218750000002                                0.5841820700878668                                0.5942934947196326                                1.2489327785691113
1.1118515625                                      0.5840139352024334                                0.594082099832791                                 1.2331990823068966
1.1162812500000001                                0.583847808504816                                 0.593873052591751                                 1.217779892783262
1.1207109375000002                                0.5836836899950142                                0.5936663529965122                                1.2026694476006552
1.1251406250000002                                0.5835215796730284                                0.5934620010470747                                1.187862117732956
1.1295703125                                      0.5833614775388587                                0.5932599967434384                                1.1733524045737014
1.1340000000000001                                0.5832033835925048                                0.5930603400856047                                1.1591349370575643
1.1384296875000002                                0.5830472978339669                                0.5928630310735687                                1.1452044688540792
1.142859375                                       0.5828932202632446                                0.5926680697073368                                1.1315558756333242
1.1472890625                                      0.5827411508803384                                0.5924754559869052                                1.1181841523983627
1.1517187500000001                                0.5825910896852482                                0.5922851899122757                                1.1050844108873492
1.1561484375000002                                0.5824430366779736                                0.5920972714834478                                1.0922518770394303
1.160578125                                       0.5822969918585152                                0.5919117007004207                                1.0796818885258606
1.1650078125                                      0.5821529552268725                                0.5917284775631934                                1.067369892343145
1.1694375000000001                                0.5820109267830458                                0.5915476020717698                                1.0553114424676862
1.1738671875000002                                0.5818687753990219                                0.5913666986987676                                1.0433447100923594
1.178296875                                       0.5817269768530884                                0.5911862977850882                                1.0315039847636926
1.1827265625                                      0.5815868038358891                                0.5910078179744965                                1.0198804480375356
1.1871562500000001                                0.5814482563474237                                0.5908312592669931                                1.0084705690806286
1.1915859375000002                                0.581311334387693                                 0.590656621662578                                 0.9972708917055415
1.196015625                                       0.5811760379566961                                0.5904839051612498                                0.986278032893337
1.2004453125                                      0.5810423670544336                                0.5903131097630101                                0.9754886813504483
1.2048750000000001                                0.5809103216809053                                0.5901442354678575                                0.9648995960982117
1.2093046875000002                                0.5807799018361108                                0.5899772822757942                                0.9545076050951755
1.213734375                                       0.5806511075200507                                0.5898122501868185                                0.9443096038907351
1.2181640625                                      0.5805239387327248                                0.5896491392009306                                0.9343025543103005
1.2225937500000001                                0.5803983954741332                                0.5894879493181309                                0.9244834831701723
1.2270234375000002                                0.5802744777442754                                0.5893286805384182                                0.9148494810228279
1.231453125                                       0.5801521855431524                                0.5891713328617946                                0.9053977009305471
1.2358828125                                      0.5800315188707632                                0.5890159062882574                                0.8961253572679825
1.2403125000000002                                0.5799124777271083                                0.5888624008178077                                0.8870297245524983
1.2447421875000002                                0.5797950621121872                                0.5887108164504478                                0.8781081363016188
1.249171875                                       0.5796790685032474                                0.5885609230875374                                0.8693444827666886
1.2536015625                                      0.5795604058323005                                0.5884080954517569                                0.8604668717179621
1.2580312500000002                                0.5794428865952497                                0.5882566438725597                                0.8517279396747721
1.2624609375000002                                0.5793265107920944                                0.588106568349941                                 0.8431257571172721
1.266890625                                       0.5792112784228349                                0.5879578688839039                                0.8346584292319962
1.2713203125                                      0.5790971894874712                                0.5878105454744446                                0.826324095325453
1.2757500000000002                                0.5789842439860031                                0.5876645981215667                                0.818120928250449
1.2801796875000002                                0.5788724419184308                                0.5875200268252669                                0.810047133842288
